Speaker_Start,Speaker_Stop,Speaker,Subtitle_Start,Subtitle_End,Text,Global_ID,File,Group_id,C_Name
"03:30:00,200","03:30:02,000",46,"03:29:38,880","03:30:02,880","That's it. That's all of the line. It's very high. Must be some wind up there. It's flying really well, isn't it? Certainly is.",G08,3,group_4,Moomintroll
"03:30:11,000","03:30:11,000",45,"03:30:02,880","03:30:16,880",This is getting bumpy. What's that? Let's see if there's something very strange happening on that kite.,,3,group_16,Alicia and her grandma
"03:30:11,000","03:30:11,200",45,"03:30:02,880","03:30:16,880",This is getting bumpy. What's that? Let's see if there's something very strange happening on that kite.,,3,group_16,Alicia and her grandma
"03:30:11,899","03:30:16,899",45,"03:30:02,880","03:30:16,880",This is getting bumpy. What's that? Let's see if there's something very strange happening on that kite.,,3,group_16,Alicia and her grandma
"03:30:17,200","03:30:18,100",45,"03:30:16,880","03:30:27,880","What is it? I can't see properly from here. I saw something. Could it be a bird maybe? The kite is turned again, but it wasn't a bird.",,3,group_16,Alicia and her grandma
"03:32:51,500","03:32:51,500",22,"03:32:49,880","03:32:51,880",Mama!,G10,3,group_7,background_song
"03:32:52,100","03:32:52,100",22,"03:32:51,880","03:32:55,880","Oh, I do hope little Mai really is indestructible.",G10,3,group_7,background_song
"03:32:52,799","03:32:52,799",22,"03:32:51,880","03:32:55,880","Oh, I do hope little Mai really is indestructible.",G10,3,group_7,background_song
"03:32:53,000","03:32:53,100",22,"03:32:51,880","03:32:55,880","Oh, I do hope little Mai really is indestructible.",G10,3,group_7,background_song
"03:32:55,000","03:32:56,100",22,"03:32:51,880","03:32:55,880","Oh, I do hope little Mai really is indestructible.",G10,3,group_7,background_song
"03:35:08,299","03:35:08,500",46,"03:35:07,880","03:35:09,880",You found her?,G08,3,group_4,Moomintroll
"03:35:08,600","03:35:08,600",46,"03:35:07,880","03:35:09,880",You found her?,G08,3,group_4,Moomintroll
"03:35:08,600","03:35:08,700",46,"03:35:07,880","03:35:09,880",You found her?,G08,3,group_4,Moomintroll
"03:35:08,799","03:35:08,799",39,"03:35:07,880","03:35:09,880",You found her?,,3,group_17,Sniff
"03:35:22,299","03:35:24,500",27,"03:35:21,880","03:35:24,880","Try to cheer up, Snork Maiden.",,3,group_8,Moomintroll
"03:35:24,799","03:35:30,399",27,"03:35:21,880","03:35:24,880","Try to cheer up, Snork Maiden.",,3,group_8,Moomintroll
"03:35:48,299","03:35:48,899",49,"03:35:45,880","03:35:48,880",But I just knew you'd be alright.,G05,3,group_13,background
"03:35:50,100","03:35:54,000",49,"03:35:49,880","03:35:53,880","Like Moomin Mama said, little lie really is indestructible.",G05,3,group_13,background
"03:35:54,600","03:35:58,000",49,"03:35:53,880","03:35:57,880",But just possibly it served her right to have her hair pulled.,G05,3,group_13,background
"03:36:33,399","03:36:35,799",49,"03:36:32,880","03:36:35,880","Finally, Lenin was rescued too.",G05,3,group_13,background
"03:36:36,200","03:36:39,899",49,"03:36:35,880","03:36:40,880",But he only certainly had a fine worst scar than little lie.,G05,3,group_13,background
"03:38:42,100","03:38:46,000",49,"03:38:41,880","03:38:45,880","These days, women and snuffkin were together even more than ever.",G05,3,group_13,background
"03:38:56,000","03:38:58,899",49,"03:38:46,880","03:39:01,880","Winter would hit Moomin Valley any day now, and then they would have to part.",G05,3,group_13,background
"03:38:59,000","03:38:59,000",49,"03:38:46,880","03:39:01,880","Winter would hit Moomin Valley any day now, and then they would have to part.",G05,3,group_13,background
"03:38:59,100","03:39:00,600",49,"03:38:46,880","03:39:01,880","Winter would hit Moomin Valley any day now, and then they would have to part.",G05,3,group_13,background
"03:39:02,399","03:39:04,299",49,"03:39:01,880","03:39:09,880","Moomin, to go into hibernation and snuck into me for his trip south.",G05,3,group_13,background
"03:39:04,600","03:39:07,000",49,"03:39:01,880","03:39:09,880","Moomin, to go into hibernation and snuck into me for his trip south.",G05,3,group_13,background
"03:39:08,500","03:39:08,600",39,"03:39:01,880","03:39:09,880","Moomin, to go into hibernation and snuck into me for his trip south.",,3,group_17,Sniff
"03:39:43,700","03:39:43,799",46,"03:39:39,880","03:39:43,880","But we were just off for a walk. I know. Well then, why are you going?",G08,3,group_4,Moomintroll
"03:39:43,799","03:39:43,899",46,"03:39:39,880","03:39:43,880","But we were just off for a walk. I know. Well then, why are you going?",G08,3,group_4,Moomintroll
"03:40:07,899","03:40:07,899",20,"03:40:07,880","03:40:11,880","Moomin, do you mind if we come along with you? Of course not.",G00,3,group_0,Sniff
"03:40:08,000","03:40:08,399",57,"03:40:07,880","03:40:11,880","Moomin, do you mind if we come along with you? Of course not.",,3,group_6,LittleMy
"03:40:09,000","03:40:16,700",57,"03:40:07,880","03:40:11,880","Moomin, do you mind if we come along with you? Of course not.",,3,group_6,LittleMy
"03:40:16,799","03:40:16,899",57,"03:40:11,880","03:40:16,880","You see, we thought you were probably plotting something secret and weren't letting any of us in on it.",,3,group_6,LittleMy
"03:40:16,899","03:40:18,000",46,"03:40:16,880","03:40:21,880","Oh, come on, we don't have any secrets from you. It's just that, well, you know what I mean.",G08,3,group_4,Moomintroll
"03:40:18,000","03:40:18,000",57,"03:40:16,880","03:40:21,880","Oh, come on, we don't have any secrets from you. It's just that, well, you know what I mean.",,3,group_6,LittleMy
"03:40:48,000","03:40:50,000",45,"03:40:45,880","03:40:49,880","Well, I'm coming back here in winter to see it for myself.",,3,group_16,Alicia and her grandma
"03:40:51,600","03:40:51,700",45,"03:40:49,880","03:40:51,880","You can't do that, you're hibernating.",,3,group_16,Alicia and her grandma
"03:40:51,799","03:40:51,799",45,"03:40:49,880","03:40:51,880","You can't do that, you're hibernating.",,3,group_16,Alicia and her grandma
"03:40:51,899","03:40:52,200",45,"03:40:51,880","03:40:56,880","Well, maybe not. I thought that this year I'd try to keep awake all winter.",,3,group_16,Alicia and her grandma
"03:40:52,299","03:40:56,899",45,"03:40:51,880","03:40:56,880","Well, maybe not. I thought that this year I'd try to keep awake all winter.",,3,group_16,Alicia and her grandma
"03:40:56,899","03:40:57,000",45,"03:40:56,880","03:40:59,880",You mean just like Moomin and I did last year? Yes!,,3,group_16,Alicia and her grandma
"03:41:08,000","03:41:08,700",46,"03:41:04,880","03:41:09,880","I'm not all that mad about the snow and the cold and dark, so I'll hibernate.",G08,3,group_4,Moomintroll
"03:41:36,200","03:41:37,299",10,"03:41:35,880","03:41:37,880",Nobody I know.,,3,group_4,Moomintroll
"03:41:37,600","03:41:41,899",10,"03:41:35,880","03:41:37,880",Nobody I know.,,3,group_4,Moomintroll
"03:41:39,100","03:41:40,000",57,"03:41:38,880","03:41:39,880",Sitting down.,,3,group_6,LittleMy
"03:41:57,000","03:42:00,000",43,"03:41:55,880","03:41:57,880",For what? For grandma.,,3,group_16,Alicia and her grandma
"03:42:00,500","03:42:05,399",43,"03:41:59,880","03:42:05,880","Well, grandma told me there was a big rock by the path leading up to Lonely Mountains and to wait there.",,3,group_16,Alicia and her grandma
"03:42:06,600","03:42:08,899",46,"03:42:05,880","03:42:08,880","But there are other rocks by the path, you know?",G08,3,group_4,Moomintroll
"03:42:09,000","03:42:09,899",43,"03:42:08,880","03:42:09,880",Or there?,,3,group_16,Alicia and her grandma
"03:42:25,000","03:42:25,000",57,"03:42:24,880","03:42:28,880","Yes, I suppose so. It's not very far from here.",,3,group_6,LittleMy
"03:42:28,299","03:42:28,600",22,"03:42:24,880","03:42:28,880","Yes, I suppose so. It's not very far from here.",G10,3,group_7,background_song
"03:42:40,200","03:42:40,799",20,"03:42:38,880","03:42:40,880","Yes, she was an hour early.",G00,3,group_0,Sniff
"03:42:55,299","03:42:59,200",43,"03:42:52,880","03:42:55,880","Where do you find all these children, my dear?",,3,group_16,Alicia and her grandma
"03:42:59,200","03:42:59,200",20,"03:42:55,880","03:42:59,880",I hear all alone and then they came along the path and waited to help.,G00,3,group_0,Sniff
"03:43:00,000","03:43:00,000",20,"03:42:59,880","03:43:01,880","Very kind of you, I'm sure.",G00,3,group_0,Sniff
"03:43:00,000","03:43:01,000",43,"03:42:59,880","03:43:01,880","Very kind of you, I'm sure.",,3,group_16,Alicia and her grandma
"03:43:01,000","03:43:02,000",20,"03:42:59,880","03:43:01,880","Very kind of you, I'm sure.",G00,3,group_0,Sniff
"03:43:02,000","03:43:02,100",43,"03:43:01,880","03:43:05,880","Well, don't just stand there, my dear. Let's go.",,3,group_16,Alicia and her grandma
"03:43:02,500","03:43:02,500",43,"03:43:01,880","03:43:05,880","Well, don't just stand there, my dear. Let's go.",,3,group_16,Alicia and her grandma
"03:43:02,500","03:43:05,600",20,"03:43:01,880","03:43:05,880","Well, don't just stand there, my dear. Let's go.",G00,3,group_0,Sniff
"03:43:06,899","03:43:08,100",20,"03:43:05,880","03:43:07,880",Come along.,G00,3,group_0,Sniff
"03:43:20,100","03:43:22,399",20,"03:43:19,880","03:43:21,880",Let me see. It must be about right in the middle.,G00,3,group_0,Sniff
"03:43:28,700","03:43:29,600",20,"03:43:27,880","03:43:29,880","You don't say, young man.",G00,3,group_0,Sniff
"03:43:29,600","03:43:29,700",20,"03:43:27,880","03:43:29,880","You don't say, young man.",G00,3,group_0,Sniff
"03:43:30,299","03:43:32,899",20,"03:43:29,880","03:43:33,880","Well, what do you know? What will he think of next?",G00,3,group_0,Sniff
"03:44:25,399","03:44:26,700",46,"03:44:24,880","03:44:26,880",So they don't exist?,G08,3,group_4,Moomintroll
"03:44:31,000","03:44:35,299",45,"03:44:30,880","03:44:31,880",Yes.,,3,group_16,Alicia and her grandma
"03:44:40,500","03:44:43,100",45,"03:44:39,880","03:44:42,880","No wonder it's so light. Look, the moon is up.",,3,group_16,Alicia and her grandma
"03:45:09,000","03:45:12,500",45,"03:45:08,880","03:45:12,880","But you know, dear Snorke, how dependent you are on your sleep.",,3,group_16,Alicia and her grandma
"03:45:13,799","03:45:17,500",45,"03:45:12,880","03:45:13,880",I'll stay with you.,,3,group_16,Alicia and her grandma
"03:45:38,000","03:45:42,899",27,"03:45:37,880","03:45:41,880","This is nice for Moomin, too. Now he'll have Snorke Maiden to keep him company.",,3,group_8,Moomintroll
"03:45:52,700","03:45:54,500",46,"03:45:51,880","03:45:54,880","When do we start hibernating, do you think?",G08,3,group_4,Moomintroll
"03:46:22,299","03:46:22,399",45,"03:46:21,880","03:46:23,880",Bye.,,3,group_16,Alicia and her grandma
"03:46:24,600","03:46:26,200",45,"03:46:23,880","03:46:26,880","Good luck this winter, Snorke.",,3,group_16,Alicia and her grandma
"03:48:53,000","03:48:58,899",46,"03:48:52,880","03:48:55,880","If she really is a witch, then what about the girl?",G08,3,group_4,Moomintroll
"03:49:02,100","03:49:03,000",46,"03:49:01,880","03:49:05,880",Maybe it's not her real grandmother. She could be adopted.,G08,3,group_4,Moomintroll
"03:49:09,000","03:49:10,100",39,"03:49:08,880","03:49:10,880","Yes, Snuffkin. We must.",,3,group_17,Sniff
"03:49:10,600","03:49:11,500",39,"03:49:08,880","03:49:10,880","Yes, Snuffkin. We must.",,3,group_17,Sniff
"03:49:13,399","03:49:13,600",39,"03:49:12,880","03:49:13,880",Huh.,,3,group_17,Sniff
"03:50:03,299","03:50:09,000",46,"03:50:02,880","03:50:07,880",Maybe the witch needed an innocent maiden to try out some potions to experiment on her.,G08,3,group_4,Moomintroll
"03:50:56,000","03:50:58,399",46,"03:50:54,880","03:50:58,880","Oh no, little Mai, you can wait outside and I will search the house.",G08,3,group_4,Moomintroll
"03:51:07,700","03:51:08,000",58,"03:51:06,880","03:51:07,880",Is that okay?,,3,group_14,MoominMama
"03:51:08,200","03:51:08,299",58,"03:51:07,880","03:51:11,880","Hmm, that means if you're in trouble, your lives will be in my hands.",,3,group_14,MoominMama
"03:51:23,799","03:51:23,899",58,"03:51:22,880","03:51:24,880",Be quiet.,,3,group_14,MoominMama
"03:51:37,299","03:51:37,299",45,"03:51:33,880","03:51:37,880","It's very quiet, do you think there's anybody home?",,3,group_16,Alicia and her grandma
"03:51:40,700","03:51:44,299",45,"03:51:39,880","03:51:42,880",Do we have to stay absolutely still?,,3,group_16,Alicia and her grandma
"03:51:44,600","03:51:47,100",45,"03:51:43,880","03:51:47,880",We'll feel extremely silly if the house is empty.,,3,group_16,Alicia and her grandma
"03:51:48,399","03:51:49,600",57,"03:51:47,880","03:51:49,880",They disappeared.,,3,group_6,LittleMy
"03:51:50,000","03:51:51,799",57,"03:51:49,880","03:51:51,880",They could have told us where they were going.,,3,group_6,LittleMy
"03:51:51,700","03:51:54,899",45,"03:51:49,880","03:51:51,880",They could have told us where they were going.,,3,group_16,Alicia and her grandma
"03:51:55,399","03:51:57,700",57,"03:51:54,880","03:51:57,880","She's betrayed us, that's just like her.",,3,group_6,LittleMy
"03:51:57,899","03:51:58,000",45,"03:51:57,880","03:52:00,880","Don't worry, I've got a pretty good idea where they were heading for.",,3,group_16,Alicia and her grandma
"03:52:08,000","03:52:08,299",45,"03:52:07,880","03:52:08,880",What?,,3,group_16,Alicia and her grandma
"03:52:08,500","03:52:08,600",45,"03:52:07,880","03:52:08,880",What?,,3,group_16,Alicia and her grandma
"03:52:08,600","03:52:08,799",45,"03:52:07,880","03:52:08,880",What?,,3,group_16,Alicia and her grandma
"03:52:09,000","03:52:12,200",45,"03:52:08,880","03:52:11,880",They've gone to see whether the woman we met yesterday is a real witch.,,3,group_16,Alicia and her grandma
"03:52:12,500","03:52:13,399",57,"03:52:11,880","03:52:13,880",A real one?,,3,group_6,LittleMy
"03:52:13,200","03:52:13,700",45,"03:52:11,880","03:52:13,880",A real one?,,3,group_16,Alicia and her grandma
"03:52:14,000","03:52:18,700",45,"03:52:13,880","03:52:15,880",Why don't we go there too?,,3,group_16,Alicia and her grandma
"03:52:19,500","03:52:20,000",45,"03:52:18,880","03:52:20,880",What is it?,,3,group_16,Alicia and her grandma
"03:52:24,899","03:52:25,000",45,"03:52:23,880","03:52:27,880","Oh, it's very painful.",,3,group_16,Alicia and her grandma
"03:53:06,299","03:53:06,700",39,"03:53:05,880","03:53:07,880",Right.,,3,group_17,Sniff
"03:53:09,299","03:53:10,799",39,"03:53:08,880","03:53:10,880","Hey, wait for me.",,3,group_17,Sniff
"03:54:31,200","03:54:31,200",20,"03:54:30,880","03:54:31,880",Listen.,G00,3,group_0,Sniff
"03:54:47,100","03:54:47,200",43,"03:54:46,880","03:54:47,880",How kind of you.,,3,group_16,Alicia and her grandma
"03:54:47,299","03:54:50,000",43,"03:54:46,880","03:54:47,880",How kind of you.,,3,group_16,Alicia and her grandma
"03:55:23,000","03:55:23,000",43,"03:55:22,880","03:55:23,880","Yes, she is.",,3,group_16,Alicia and her grandma
"03:55:33,000","03:55:37,899",43,"03:55:32,880","03:55:33,880",That's what she is.,,3,group_16,Alicia and her grandma
"03:55:38,399","03:55:41,899",43,"03:55:37,880","03:55:38,880","Oh, no.",,3,group_16,Alicia and her grandma
"03:55:42,500","03:55:50,000",43,"03:55:41,880","03:55:43,880","Well, that's because I'm not one yet.",,3,group_16,Alicia and her grandma
"03:55:50,000","03:55:50,600",20,"03:55:48,880","03:55:50,880","Oh, this is too much.",G00,3,group_0,Sniff
"03:55:51,899","03:55:55,299",20,"03:55:51,880","03:55:54,880",What are you doing here in the forest of witches?,G00,3,group_0,Sniff
"03:55:57,100","03:55:59,399",20,"03:55:56,880","03:55:57,880","Oh, really?",G00,3,group_0,Sniff
"03:56:03,200","03:56:05,399",43,"03:56:02,880","03:56:05,880","I'm sure that's just what you think, young man.",,3,group_16,Alicia and her grandma
"03:56:08,899","03:56:09,600",43,"03:56:08,880","03:56:09,880",Certainly.,,3,group_16,Alicia and her grandma
"03:56:10,000","03:56:11,399",43,"03:56:09,880","03:56:11,880",A very promising young girl.,,3,group_16,Alicia and her grandma
"03:56:11,899","03:56:16,000",43,"03:56:11,880","03:56:15,880","Honest and hardworking, and with a lot of training, she will make an excellent witch someday.",,3,group_16,Alicia and her grandma
"03:56:19,500","03:56:21,100",43,"03:56:18,880","03:56:21,880",The sweetest girls make the best witches.,,3,group_16,Alicia and her grandma
"03:56:21,799","03:56:26,000",43,"03:56:18,880","03:56:21,880",The sweetest girls make the best witches.,,3,group_16,Alicia and her grandma
"03:56:26,500","03:56:28,000",43,"03:56:25,880","03:56:27,880","Oh, who's that?",,3,group_16,Alicia and her grandma
"03:56:28,299","03:56:32,799",43,"03:56:27,880","03:56:28,880",I don't know.,,3,group_16,Alicia and her grandma
"03:56:33,399","03:56:35,600",43,"03:56:32,880","03:56:34,880","I remember you, your snuffkin.",,3,group_16,Alicia and her grandma
"03:56:39,399","03:56:43,000",43,"03:56:38,880","03:56:40,880",Your friend's snuffkins in here.,,3,group_16,Alicia and her grandma
"03:56:53,799","03:56:53,799",10,"03:56:52,880","03:56:53,880",I'll do it for you.,,3,group_4,Moomintroll
"03:56:53,799","03:56:53,799",20,"03:56:52,880","03:56:53,880",I'll do it for you.,G00,3,group_0,Sniff
"03:56:53,799","03:56:53,899",10,"03:56:52,880","03:56:53,880",I'll do it for you.,,3,group_4,Moomintroll
"03:56:54,600","03:56:54,600",10,"03:56:53,880","03:56:54,880",I'll fix it.,,3,group_4,Moomintroll
"03:57:04,600","03:57:07,299",20,"03:57:03,880","03:57:06,880",I don't think that snake ever got bitten before.,G00,3,group_0,Sniff
